0.874768639928 , 0.301129735408 , -2.3861216536 , 0.126495733857
0.84505338968 , 0.296179491774 , -2.39833676392 , 0.127228334546
0.814422211064 , 0.320316921397 , -2.41645042559 , 0.129914537072
0.789333474827 , 0.364668954876 , -2.41684930864 , 0.125518932939
0.763054321996 , 0.453988019003 , -2.40133385092 , 0.126984134316
0.761568755851 , 0.518631282522 , -2.40332826616 , 0.126739934087
0.806975682699 , 0.517463896471 , -2.47301532023 , 0.126739934087
0.870876285875 , 0.263160393646 , -2.54064512131 , 0.127228334546
0.868188947946 , 0.248943301528 , -2.46260064778 , 0.127472534776
0.830160589082 , 0.340308314137 , -2.42204025241 , 0.126251533628
0.788245425693 , 0.428105147877 , -2.46048328914 , 0.125763133168
0.780264349647 , 0.496927641398 , -2.48512934374 , 0.126251533628
0.769423558774 , 0.47947983245 , -2.48819473264 , 0.130647137761
0.778964991535 , 0.469641974815 , -2.47892206782 , 0.128693535924
0.773386434531 , 0.445571955957 , -2.47089522951 , 0.126739934087
0.750314055514 , 0.394104522218 , -2.48341086814 , 0.126739934087
0.76343775174 , 0.338340125758 , -2.51740608568 , 0.126495733857
0.787763897356 , 0.278275548919 , -2.53514545299 , 0.126984134316
0.796395122033 , 0.30428403416 , -2.49975687686 , 0.126007333398
0.772155890574 , 0.380398671093 , -2.42617661497 , 0.127960935235
0.745987728317 , 0.368572082485 , -2.39484790329 , 0.126739934087
0.729557537513 , 0.331412537023 , -2.35024676801 , 0.125274732709
0.757175748932 , 0.326299660182 , -2.36308752365 , 0.126739934087
0.787037677493 , 0.382253155498 , -2.39182895967 , 0.127228334546
0.813537786944 , 0.438448530224 , -2.39433973721 , 0.129181936383
0.825012675504 , 0.483006862096 , -2.39177158609 , 0.125763133168
0.803014770622 , 0.458431281174 , -2.40029839425 , 0.126739934087
0.794940035608 , 0.377993202531 , -2.40634720977 , 0.126739934087
0.796305817309 , 0.320778268659 , -2.42934582275 , 0.127472534776
0.791532966495 , 0.294362928259 , -2.42794973208 , 0.126251533628
0.793462751067 , 0.330309525506 , -2.41915244843 , 0.127472534776
0.767211345879 , 0.343952353461 , -2.41849948235 , 0.126739934087
0.742348432772 , 0.296738692168 , -2.41852133895 , 0.127472534776
0.73468572892 , 0.214365874398 , -2.39665926946 , 0.126251533628
0.736022653072 , 0.170634563708 , -2.37261973565 , 0.125518932939
0.71810220037 , 0.199504855523 , -2.35659884394 , 0.130402937531
0.717978147059 , 0.251486778598 , -2.33174241951 , 0.130402937531
0.676064008198 , 0.285544236234 , -2.29999570025 , 0.126495733857
0.622226664235 , 0.282848563339 , -2.29040884673 , 0.126984134316
0.591714757798 , 0.272199433978 , -2.26295968249 , 0.127472534776
0.602621801506 , 0.283116402804 , -2.25864846709 , 0.126739934087
0.619550766873 , 0.285092099055 , -2.26794845266 , 0.126984134316
0.627131764588 , 0.25217822853 , -2.29173936758 , 0.127472534776
0.658529290429 , 0.21697647942 , -2.24698250398 , 0.127228334546
0.644698242737 , 0.169307756773 , -2.18388794851 , 0.125763133168
0.58522078469 , 0.0682174565851 , -2.13855734902 , 0.126251533628
0.573482506959 , -0.00501770999784 , -2.11835911361 , 0.126984134316
0.572284491779 , -0.0292417015969 , -2.08852757939 , 0.126007333398
0.562321038705 , 0.0230399387163 , -2.07675506534 , 0.126495733857
0.576505036422 , 0.0877216380572 , -2.06765998544 , 0.127472534776
0.606477272538 , 0.17082499792 , -2.11444951333 , 0.131868138909
0.611779463013 , 0.166829550699 , -2.11142237349 , 0.126739934087
0.633857024977 , 0.120738217552 , -2.12550075941 , 0.126739934087
0.650081114822 , 0.094418425095 , -2.13746451876 , 0.125763133168
0.68005164339 , 0.0995109287628 , -2.11949292501 , 0.126007333398
0.689482939351 , 0.159024394714 , -2.13878957546 , 0.126984134316
